stock-id,date,price
3279 , 2020-09-16 , 1414.5
3279 , 2020-09-17 , 1416.5
3279 , 2020-09-18 , 1421.2
3279 , 2020-09-21 , 1455.15
3279 , 2020-09-22 , 1406.4
3279 , 2020-09-23 , 1410.75
3279 , 2020-09-24 , 1384.85
3279 , 2020-09-25 , 1377.25
3279 , 2020-09-28 , 1421.4
3279 , 2020-09-29 , 1400.45
3279 , 2020-09-30 , 1400.65
3279 , 2020-10-01 , 1415.15
3279 , 2020-10-05 , 1371.25
3279 , 2020-10-06 , 1356.1
3279 , 2020-10-07 , 1345.4
3279 , 2020-10-08 , 1332.85
3279 , 2020-10-09 , 1364.25
3279 , 2020-10-12 , 1342.45
3279 , 2020-10-13 , 1379.4
3279 , 2020-10-14 , 1408.1
3279 , 2020-10-15 , 1410.15
3279 , 2020-10-16 , 1408.75
3279 , 2020-10-19 , 1402.05
3279 , 2020-10-20 , 1412.85
3279 , 2020-10-21 , 1425.45
3279 , 2020-10-22 , 1460.15
3279 , 2020-10-23 , 1419.5
3279 , 2020-10-26 , 1423.1
3279 , 2020-10-27 , 1476.75
3279 , 2020-10-28 , 1459.2
3279 , 2020-10-29 , 1473.2
3279 , 2020-10-30 , 1446.7
3279 , 2020-11-02 , 1450.75
3279 , 2020-11-03 , 1468.2
3279 , 2020-11-04 , 1438.5
3279 , 2020-11-05 , 1440.0
3279 , 2020-11-06 , 1444.95
3279 , 2020-11-09 , 1436.85
3279 , 2020-11-10 , 1439.95
3279 , 2020-11-11 , 1421.5
3279 , 2020-11-12 , 1392.1
3279 , 2020-11-13 , 1399.65
3279 , 2020-11-14 , 1402.6
3279 , 2020-11-17 , 1440.15
3279 , 2020-11-18 , 1499.0
3279 , 2020-11-19 , 1542.6
3279 , 2020-11-20 , 1627.5
3279 , 2020-11-23 , 1693.45
3279 , 2020-11-24 , 1721.2
3279 , 2020-11-25 , 1633.15
3279 , 2020-11-26 , 1590.5
3279 , 2020-11-27 , 1630.95
3279 , 2020-12-01 , 1724.75
3279 , 2020-12-02 , 1721.25
3279 , 2020-12-03 , 1615.65
3279 , 2020-12-04 , 1663.0
3279 , 2020-12-07 , 1697.85
3279 , 2020-12-08 , 1669.8
3279 , 2020-12-09 , 1726.85
3279 , 2020-12-10 , 1725.35
3279 , 2020-12-11 , 1698.8
3279 , 2020-12-14 , 1742.25
3279 , 2020-12-15 , 1698.1
3279 , 2020-12-16 , 1723.1
3279 , 2020-12-17 , 1719.65
3279 , 2020-12-18 , 1740.9
3279 , 2020-12-21 , 1689.9
3279 , 2020-12-22 , 1647.65
3279 , 2020-12-23 , 1669.2
3279 , 2020-12-24 , 1673.55
3279 , 2020-12-28 , 1644.6
3279 , 2020-12-29 , 1673.0
3279 , 2020-12-30 , 1639.95
3279 , 2020-12-31 , 1629.9
3279 , 2021-01-01 , 1687.2
3279 , 2021-01-04 , 1722.7
3279 , 2021-01-05 , 1748.3
3279 , 2021-01-06 , 1756.85
3279 , 2021-01-07 , 1790.9
3279 , 2021-01-08 , 1798.7
3279 , 2021-01-11 , 1800.1
3279 , 2021-01-12 , 1772.95
3279 , 2021-01-13 , 1752.6
3279 , 2021-01-14 , 1738.9
3279 , 2021-01-15 , 1714.0
3279 , 2021-01-18 , 1670.0
3279 , 2021-01-19 , 1701.55
3279 , 2021-01-20 , 1693.55
3279 , 2021-01-21 , 1758.7
3279 , 2021-01-22 , 1725.75
3279 , 2021-01-25 , 1732.4
3279 , 2021-01-27 , 1779.55
3279 , 2021-01-28 , 1784.55
3279 , 2021-01-29 , 1808.3
3279 , 2021-02-01 , 1798.5
3279 , 2021-02-02 , 1909.35
3279 , 2021-02-03 , 1915.35
3279 , 2021-02-04 , 1973.65
3279 , 2021-02-05 , 1941.45
3279 , 2021-02-08 , 1939.65
3279 , 2021-02-09 , 1910.05
3279 , 2021-02-10 , 1902.65
3279 , 2021-02-11 , 1898.8
3279 , 2021-02-12 , 1932.7
3279 , 2021-02-15 , 1950.4
3279 , 2021-02-16 , 1972.85
3279 , 2021-02-17 , 1908.7
3279 , 2021-02-18 , 1946.6
3279 , 2021-02-19 , 1971.75
2262 , 2020-02-24 , 1838.8
2262 , 2020-02-25 , 1889.4
2262 , 2020-02-26 , 1889.85
2262 , 2020-02-27 , 1885.8
2262 , 2020-02-28 , 1689.75
2262 , 2020-03-02 , 1790.65
2262 , 2020-03-03 , 1901.7
2262 , 2020-03-04 , 1830.65
2262 , 2020-03-05 , 1827.65
2262 , 2020-03-06 , 1788.05
2262 , 2020-03-09 , 1660.9
2262 , 2020-03-11 , 1625.9
2262 , 2020-03-12 , 1439.65
2262 , 2020-03-13 , 1378.7
2262 , 2020-03-16 , 1239.55
2262 , 2020-03-17 , 1181.9
2262 , 2020-03-18 , 1119.25
2262 , 2020-03-19 , 1035.85
2262 , 2020-03-20 , 1143.15
2262 , 2020-03-23 , 864.2
2262 , 2020-03-24 , 1018.95
2262 , 2020-03-25 , 1242.95
2262 , 2020-03-26 , 1169.2
2262 , 2020-03-27 , 1201.25
2262 , 2020-03-30 , 1131.15
2262 , 2020-03-31 , 1147.75
2262 , 2020-04-01 , 1164.1
2262 , 2020-04-03 , 1037.55
2262 , 2020-04-07 , 1102.55
2262 , 2020-04-08 , 1101.0
2262 , 2020-04-09 , 1110.85
2262 , 2020-04-13 , 1075.35
2262 , 2020-04-15 , 1092.3
2262 , 2020-04-16 , 1079.1
2262 , 2020-04-17 , 1112.2
2262 , 2020-04-20 , 1088.35
2262 , 2020-04-21 , 1040.85
2262 , 2020-04-22 , 1080.75
2262 , 2020-04-23 , 1178.65
2262 , 2020-04-24 , 1116.1
2262 , 2020-04-27 , 1121.5
2262 , 2020-04-28 , 1178.9
2262 , 2020-04-29 , 1181.85
2262 , 2020-04-30 , 1203.45
2262 , 2020-05-04 , 1181.5
2262 , 2020-05-05 , 1189.75
2262 , 2020-05-06 , 1418.8
2262 , 2020-05-07 , 1373.85
2262 , 2020-05-08 , 1402.55
2262 , 2020-05-11 , 1436.6
2262 , 2020-05-12 , 1431.0
2262 , 2020-05-13 , 1419.25
2262 , 2020-05-14 , 1345.4
2262 , 2020-05-15 , 1358.65
2262 , 2020-05-18 , 1344.35
2262 , 2020-05-19 , 1373.8
2262 , 2020-05-20 , 1415.15
2262 , 2020-05-21 , 1442.25
2262 , 2020-05-22 , 1507.05
2262 , 2020-05-26 , 1485.5
2262 , 2020-05-27 , 1493.85
2262 , 2020-05-28 , 1472.9
2262 , 2020-05-29 , 1451.7
2262 , 2020-06-01 , 1450.95
2262 , 2020-06-02 , 1457.6
2262 , 2020-06-03 , 1444.15
2262 , 2020-06-04 , 1445.3
2262 , 2020-06-05 , 1468.15
2262 , 2020-06-08 , 1450.4
2262 , 2020-06-09 , 1414.3
2262 , 2020-06-10 , 1404.55
2262 , 2020-06-11 , 1366.3
2262 , 2020-06-12 , 1343.15
2262 , 2020-06-15 , 1332.95
2262 , 2020-06-16 , 1347.2
2262 , 2020-06-17 , 1338.05
2262 , 2020-06-18 , 1370.05
2262 , 2020-06-19 , 1330.75
2262 , 2020-06-22 , 1336.55
2262 , 2020-06-23 , 1369.3
2262 , 2020-06-24 , 1387.9
2262 , 2020-06-25 , 1378.55
2262 , 2020-06-26 , 1461.7
2262 , 2020-06-29 , 1417.7
2262 , 2020-06-30 , 1409.2
2262 , 2020-07-01 , 1384.95
2262 , 2020-07-02 , 1412.95
2262 , 2020-07-03 , 1420.35
2262 , 2020-07-06 , 1436.25
2262 , 2020-07-07 , 1512.75
2262 , 2020-07-08 , 1538.8
2262 , 2020-07-09 , 1567.5
2262 , 2020-07-10 , 1592.9
2262 , 2020-07-13 , 1587.0
2262 , 2020-07-14 , 1541.95
2262 , 2020-07-15 , 1688.25
2262 , 2020-07-16 , 1652.75
2262 , 2020-07-17 , 1678.7
2262 , 2020-07-20 , 1692.3
2262 , 2020-07-21 , 1668.25
2262 , 2020-07-22 , 1647.3
2262 , 2020-07-23 , 1635.35
2262 , 2020-07-24 , 1700.1
2262 , 2020-07-27 , 1769.55
2262 , 2020-07-28 , 1767.4
2262 , 2020-07-29 , 1862.85
2262 , 2020-07-30 , 1936.55
2262 , 2020-07-31 , 1926.2
2262 , 2020-08-03 , 1928.65
2262 , 2020-08-04 , 1944.45
2262 , 2020-08-05 , 1918.6
2262 , 2020-08-06 , 2023.7
2262 , 2020-08-07 , 1988.85
2262 , 2020-08-10 , 1989.15
2262 , 2020-08-11 , 1977.8
2262 , 2020-08-12 , 2001.95
2262 , 2020-08-13 , 1988.35
2262 , 2020-08-14 , 1976.1
2262 , 2020-08-17 , 1995.45
2262 , 2020-08-18 , 2011.5
2262 , 2020-08-19 , 2017.45
2262 , 2020-08-20 , 2002.5
2262 , 2020-08-21 , 1984.6
2262 , 2020-08-24 , 1955.45
2262 , 2020-08-25 , 1943.55
2262 , 2020-08-26 , 1950.1
2262 , 2020-08-27 , 1940.15
2262 , 2020-08-28 , 2001.45
2262 , 2020-08-31 , 1924.0
2262 , 2020-09-01 , 1891.0
2262 , 2020-09-02 , 1945.95
2262 , 2020-09-03 , 1960.45
2262 , 2020-09-04 , 1919.1
2262 , 2020-09-07 , 1922.5
2262 , 2020-09-08 , 1944.15
2262 , 2020-09-09 , 1909.75
2262 , 2020-09-10 , 1911.75
2262 , 2020-09-11 , 2090.6
2262 , 2020-09-14 , 2154.7
2262 , 2020-09-15 , 2144.85
2262 , 2020-09-16 , 2181.55
2262 , 2020-09-17 , 2257.7
2262 , 2020-09-18 , 2193.7
2262 , 2020-09-21 , 2102.75
2262 , 2020-09-22 , 2161.3
2262 , 2020-09-23 , 2223.4
2262 , 2020-09-24 , 2114.45
2262 , 2020-09-25 , 2304.35
2262 , 2020-09-28 , 2384.0
2262 , 2020-09-29 , 2330.85
2262 , 2020-09-30 , 2322.2
2262 , 2020-10-01 , 2335.8
2262 , 2020-10-05 , 2345.1
2262 , 2020-10-06 , 2403.6
2262 , 2020-10-07 , 2395.4
2262 , 2020-10-08 , 2467.35
2262 , 2020-10-09 , 2466.45
2262 , 2020-10-12 , 2667.6
2262 , 2020-10-13 , 2797.5
2262 , 2020-10-14 , 2606.7
2262 , 2020-10-15 , 2508.65
2262 , 2020-10-16 , 2577.2
2262 , 2020-10-19 , 2543.45
2262 , 2020-10-20 , 2576.0
2262 , 2020-10-21 , 2511.6
2262 , 2020-10-22 , 2456.65
2262 , 2020-10-23 , 2380.1
2262 , 2020-10-26 , 2212.15
2262 , 2020-10-27 , 2228.7
2262 , 2020-10-28 , 2242.3
2262 , 2020-10-29 , 2200.7
2262 , 2020-10-30 , 2205.65
2262 , 2020-11-02 , 2117.9
2262 , 2020-11-03 , 2129.55
2262 , 2020-11-04 , 2183.75
2262 , 2020-11-05 , 2197.75
2262 , 2020-11-06 , 2218.05
2262 , 2020-11-09 , 2330.15
2262 , 2020-11-10 , 2223.9
2262 , 2020-11-11 , 2289.7
2262 , 2020-11-12 , 2335.25
2262 , 2020-11-13 , 2304.3
2262 , 2020-11-14 , 2318.95
2262 , 2020-11-17 , 2303.9
2262 , 2020-11-18 , 2318.05
2262 , 2020-11-19 , 2331.4
2262 , 2020-11-20 , 2355.0
2262 , 2020-11-23 , 2424.65
2262 , 2020-11-24 , 2453.05
2262 , 2020-11-25 , 2424.45
2262 , 2020-11-26 , 2451.3
2262 , 2020-11-27 , 2400.65
2262 , 2020-12-01 , 2455.4
2262 , 2020-12-02 , 2443.25
2262 , 2020-12-03 , 2484.6
2262 , 2020-12-04 , 2448.15
2262 , 2020-12-07 , 2455.7
2262 , 2020-12-08 , 2477.45
2262 , 2020-12-09 , 2507.6
2262 , 2020-12-10 , 2481.45
2262 , 2020-12-11 , 2498.0
2262 , 2020-12-14 , 2503.15
2262 , 2020-12-15 , 2540.55
2262 , 2020-12-16 , 2534.1
2262 , 2020-12-17 , 2510.55
2262 , 2020-12-18 , 2556.8
2262 , 2020-12-21 , 2390.0
2262 , 2020-12-22 , 2563.25
2262 , 2020-12-23 , 2632.2
2262 , 2020-12-24 , 2652.55
2262 , 2020-12-28 , 2690.9
2262 , 2020-12-29 , 2680.5
2262 , 2020-12-30 , 2694.6
2262 , 2020-12-31 , 2705.15
2262 , 2021-01-01 , 2722.25
2262 , 2021-01-04 , 2838.55
2262 , 2021-01-05 , 2882.55
2262 , 2021-01-06 , 2801.55
2262 , 2021-01-07 , 2740.8
2262 , 2021-01-08 , 2804.2
2262 , 2021-01-11 , 2817.05
2262 , 2021-01-12 , 2772.35
2262 , 2021-01-13 , 2730.2
2262 , 2021-01-14 , 2734.0
2262 , 2021-01-15 , 2637.8
2262 , 2021-01-18 , 2509.85
2262 , 2021-01-19 , 2517.0
2262 , 2021-01-20 , 2620.15
2262 , 2021-01-21 , 2554.65
2262 , 2021-01-22 , 2491.0
2262 , 2021-01-25 , 2397.65
2262 , 2021-01-27 , 2448.05
2262 , 2021-01-28 , 2420.1
2262 , 2021-01-29 , 2392.8
2262 , 2021-02-01 , 2423.8
2262 , 2021-02-02 , 2453.05
2262 , 2021-02-03 , 2523.25
2262 , 2021-02-04 , 2548.3
2262 , 2021-02-05 , 2498.6
2262 , 2021-02-08 , 2604.65
2262 , 2021-02-09 , 2543.65
2262 , 2021-02-10 , 2605.65
2262 , 2021-02-11 , 2640.6
2262 , 2021-02-12 , 2611.8
2262 , 2021-02-15 , 2595.1
2262 , 2021-02-16 , 2622.05
2262 , 2021-02-17 , 2586.8
2262 , 2021-02-18 , 2615.8
2262 , 2021-02-19 , 2570.25
429 , 2020-02-24 , 568.3
429 , 2020-02-25 , 569.1
429 , 2020-02-26 , 567.0
429 , 2020-02-27 , 577.3
429 , 2020-02-28 , 566.55
429 , 2020-03-02 , 556.95
429 , 2020-03-03 , 541.65
429 , 2020-03-04 , 540.8
429 , 2020-03-05 , 539.8
429 , 2020-03-06 , 535.25
429 , 2020-03-09 , 527.15
429 , 2020-03-11 , 502.4
429 , 2020-03-12 , 472.45
429 , 2020-03-13 , 458.2
429 , 2020-03-16 , 429.25
429 , 2020-03-17 , 448.3
429 , 2020-03-18 , 436.0
429 , 2020-03-19 , 404.05
429 , 2020-03-20 , 450.65
429 , 2020-03-23 , 413.45
429 , 2020-03-24 , 424.9
429 , 2020-03-25 , 449.8
429 , 2020-03-26 , 478.3
429 , 2020-03-27 , 485.6
429 , 2020-03-30 , 478.35
429 , 2020-03-31 , 497.95
429 , 2020-04-01 , 483.45
429 , 2020-04-03 , 448.65
429 , 2020-04-07 , 479.2
429 , 2020-04-08 , 463.5
429 , 2020-04-09 , 474.3
429 , 2020-04-13 , 492.9
429 , 2020-04-15 , 512.65
429 , 2020-04-16 , 515.4
429 , 2020-04-17 , 515.75
429 , 2020-04-20 , 514.35
429 , 2020-04-21 , 525.15
429 , 2020-04-22 , 530.65
429 , 2020-04-23 , 523.15
429 , 2020-04-24 , 519.7
429 , 2020-04-27 , 531.2
429 , 2020-04-28 , 529.95
429 , 2020-04-29 , 517.25
429 , 2020-04-30 , 508.4
429 , 2020-05-04 , 481.1
429 , 2020-05-05 , 468.5
429 , 2020-05-06 , 464.5
429 , 2020-05-07 , 450.65
429 , 2020-05-08 , 455.4
429 , 2020-05-11 , 452.55
429 , 2020-05-12 , 457.3
429 , 2020-05-13 , 455.0
429 , 2020-05-14 , 454.95
429 , 2020-05-15 , 450.85
429 , 2020-05-18 , 440.45
429 , 2020-05-19 , 439.3
429 , 2020-05-20 , 444.1
429 , 2020-05-21 , 465.45
429 , 2020-05-22 , 457.3
429 , 2020-05-26 , 457.4
429 , 2020-05-27 , 455.1
429 , 2020-05-28 , 460.4
429 , 2020-05-29 , 491.75
429 , 2020-06-01 , 490.05
429 , 2020-06-02 , 502.75
429 , 2020-06-03 , 515.75
429 , 2020-06-04 , 503.7
429 , 2020-06-05 , 510.85
429 , 2020-06-08 , 499.5
429 , 2020-06-09 , 490.45
429 , 2020-06-10 , 494.65
429 , 2020-06-11 , 489.2
429 , 2020-06-12 , 501.65
429 , 2020-06-15 , 499.4
429 , 2020-06-16 , 505.45
429 , 2020-06-17 , 500.65
429 , 2020-06-18 , 499.35
429 , 2020-06-19 , 500.5
429 , 2020-06-22 , 505.4
429 , 2020-06-23 , 515.5
429 , 2020-06-24 , 540.8
429 , 2020-06-25 , 520.2
429 , 2020-06-26 , 510.8
429 , 2020-06-29 , 502.2
429 , 2020-06-30 , 493.9
429 , 2020-07-01 , 494.3
429 , 2020-07-02 , 493.4
429 , 2020-07-03 , 503.6
429 , 2020-07-06 , 506.35
429 , 2020-07-07 , 508.5
429 , 2020-07-08 , 498.65
429 , 2020-07-09 , 504.45
429 , 2020-07-10 , 498.55
429 , 2020-07-13 , 499.75
429 , 2020-07-14 , 500.45
429 , 2020-07-15 , 510.4
429 , 2020-07-16 , 507.4
429 , 2020-07-17 , 518.5
429 , 2020-07-20 , 523.7
429 , 2020-07-21 , 517.25
429 , 2020-07-22 , 519.45
429 , 2020-07-23 , 522.1
429 , 2020-07-24 , 524.1
429 , 2020-07-27 , 531.05
429 , 2020-07-28 , 522.05
429 , 2020-07-29 , 522.65
429 , 2020-07-30 , 526.4
429 , 2020-07-31 , 526.5
429 , 2020-08-03 , 525.1
429 , 2020-08-04 , 525.65
429 , 2020-08-05 , 524.4
429 , 2020-08-06 , 528.85
429 , 2020-08-07 , 555.15
429 , 2020-08-10 , 551.45
429 , 2020-08-11 , 547.35
429 , 2020-08-12 , 550.0
429 , 2020-08-13 , 550.85
429 , 2020-08-14 , 550.35
429 , 2020-08-17 , 541.5
429 , 2020-08-18 , 562.75
429 , 2020-08-19 , 556.2
429 , 2020-08-20 , 555.3
429 , 2020-08-21 , 566.8
429 , 2020-08-24 , 569.85
429 , 2020-08-25 , 567.3
429 , 2020-08-26 , 562.65
429 , 2020-08-27 , 562.65
429 , 2020-08-28 , 564.3
429 , 2020-08-31 , 537.7
429 , 2020-09-01 , 553.3
429 , 2020-09-02 , 554.6
429 , 2020-09-03 , 556.3
429 , 2020-09-04 , 551.75
429 , 2020-09-07 , 555.0
429 , 2020-09-08 , 553.55
429 , 2020-09-09 , 561.8
429 , 2020-09-10 , 574.55
429 , 2020-09-11 , 572.65
429 , 2020-09-14 , 577.85
429 , 2020-09-15 , 581.85
429 , 2020-09-16 , 584.55
429 , 2020-09-17 , 577.95
429 , 2020-09-18 , 578.5
429 , 2020-09-21 , 569.85
429 , 2020-09-22 , 560.65
429 , 2020-09-23 , 570.8
429 , 2020-09-24 , 575.05
429 , 2020-09-25 , 582.25
429 , 2020-09-28 , 587.25
429 , 2020-09-29 , 577.4
429 , 2020-09-30 , 583.7
429 , 2020-10-01 , 590.55
429 , 2020-10-05 , 590.9
429 , 2020-10-06 , 605.25
429 , 2020-10-07 , 607.95
429 , 2020-10-08 , 615.4
429 , 2020-10-09 , 602.6
429 , 2020-10-12 , 608.7
429 , 2020-10-13 , 608.0
429 , 2020-10-14 , 605.85
429 , 2020-10-15 , 597.45
429 , 2020-10-16 , 603.4
429 , 2020-10-19 , 610.7
429 , 2020-10-20 , 615.2
429 , 2020-10-21 , 605.9
429 , 2020-10-22 , 609.05
429 , 2020-10-23 , 609.45
429 , 2020-10-26 , 595.45
429 , 2020-10-27 , 608.35
429 , 2020-10-28 , 606.5
429 , 2020-10-29 , 630.0
429 , 2020-10-30 , 623.05
429 , 2020-11-02 , 628.4
429 , 2020-11-03 , 632.1
429 , 2020-11-04 , 637.9
429 , 2020-11-05 , 647.25
429 , 2020-11-06 , 649.6
429 , 2020-11-09 , 653.5
429 , 2020-11-10 , 641.3
429 , 2020-11-11 , 649.2
429 , 2020-11-12 , 651.55
429 , 2020-11-13 , 649.0
429 , 2020-11-14 , 651.9
429 , 2020-11-17 , 647.1
429 , 2020-11-18 , 651.85
429 , 2020-11-19 , 636.8
429 , 2020-11-20 , 643.1
429 , 2020-11-23 , 644.3
429 , 2020-11-24 , 642.2
429 , 2020-11-25 , 636.05
429 , 2020-11-26 , 639.1
429 , 2020-11-27 , 647.75
429 , 2020-12-01 , 655.5
429 , 2020-12-02 , 665.2
429 , 2020-12-03 , 668.85
429 , 2020-12-04 , 671.2
429 , 2020-12-07 , 672.2
429 , 2020-12-08 , 668.15
429 , 2020-12-09 , 677.95
429 , 2020-12-10 , 679.55
429 , 2020-12-11 , 677.3
429 , 2020-12-14 , 681.15
429 , 2020-12-15 , 684.25
429 , 2020-12-16 , 689.75
429 , 2020-12-17 , 709.65
429 , 2020-12-18 , 710.05
429 , 2020-12-21 , 695.0
429 , 2020-12-22 , 712.85
429 , 2020-12-23 , 733.9
429 , 2020-12-24 , 731.05
429 , 2020-12-28 , 740.9
429 , 2020-12-29 , 744.05
429 , 2020-12-30 , 753.45
429 , 2020-12-31 , 759.45
429 , 2021-01-01 , 767.05
429 , 2021-01-04 , 778.5
429 , 2021-01-05 , 791.4
429 , 2021-01-06 , 783.0
429 , 2021-01-07 , 792.0
429 , 2021-01-08 , 810.6
429 , 2021-01-11 , 810.8
429 , 2021-01-12 , 803.15
429 , 2021-01-13 , 796.6
429 , 2021-01-14 , 794.1
429 , 2021-01-15 , 777.5
429 , 2021-01-18 , 775.8
429 , 2021-01-19 , 789.5
429 , 2021-01-20 , 794.15
429 , 2021-01-21 , 805.25
429 , 2021-01-22 , 773.4
429 , 2021-01-25 , 748.45
429 , 2021-01-27 , 732.2
429 , 2021-01-28 , 731.45
429 , 2021-01-29 , 706.85
429 , 2021-02-01 , 720.85
429 , 2021-02-02 , 724.45
429 , 2021-02-03 , 728.95
429 , 2021-02-04 , 733.8
429 , 2021-02-05 , 730.15
429 , 2021-02-08 , 751.95
429 , 2021-02-09 , 762.15
429 , 2021-02-10 , 762.8
429 , 2021-02-11 , 771.75
429 , 2021-02-12 , 770.35
429 , 2021-02-15 , 764.05
429 , 2021-02-16 , 759.55
429 , 2021-02-17 , 752.25
429 , 2021-02-18 , 758.7
429 , 2021-02-19 , 741.25
2064 , 2020-02-24 , 4107.35
2064 , 2020-02-25 , 4119.95
2064 , 2020-02-26 , 4150.35
2064 , 2020-02-27 , 4172.35
2064 , 2020-02-28 , 4181.55
2064 , 2020-03-02 , 4021.0
2064 , 2020-03-03 , 4002.8
2064 , 2020-03-04 , 3974.1
2064 , 2020-03-05 , 3992.7
2064 , 2020-03-06 , 4053.65
2064 , 2020-03-09 , 3917.0
2064 , 2020-03-11 , 3945.8
2064 , 2020-03-12 , 3620.4
2064 , 2020-03-13 , 3728.35
2064 , 2020-03-16 , 3572.6
2064 , 2020-03-17 , 3511.0
2064 , 2020-03-18 , 3272.1
2064 , 2020-03-19 , 3432.65
2064 , 2020-03-20 , 3428.5
2064 , 2020-03-23 , 3110.0
2064 , 2020-03-24 , 3331.75
2064 , 2020-03-25 , 3412.5
2064 , 2020-03-26 , 3446.35
2064 , 2020-03-27 , 3291.75
2064 , 2020-03-30 , 3467.25
2064 , 2020-03-31 , 3633.0
2064 , 2020-04-01 , 3663.1
2064 , 2020-04-03 , 3847.1
2064 , 2020-04-07 , 4329.2
2064 , 2020-04-08 , 4477.15
2064 , 2020-04-09 , 4437.75
2064 , 2020-04-13 , 4349.45
2064 , 2020-04-15 , 4371.5
2064 , 2020-04-16 , 4346.9
2064 , 2020-04-17 , 4255.7
2064 , 2020-04-20 , 4200.95
2064 , 2020-04-21 , 4100.6
2064 , 2020-04-22 , 4126.05
2064 , 2020-04-23 , 4164.3
2064 , 2020-04-24 , 4158.9
2064 , 2020-04-27 , 4188.9
2064 , 2020-04-28 , 4252.75
2064 , 2020-04-29 , 4322.3
2064 , 2020-04-30 , 4315.85
2064 , 2020-05-04 , 4233.0
2064 , 2020-05-05 , 4172.0
2064 , 2020-05-06 , 4227.95
2064 , 2020-05-07 , 4177.45
2064 , 2020-05-08 , 4074.7
2064 , 2020-05-11 , 4096.9
2064 , 2020-05-12 , 4118.65
2064 , 2020-05-13 , 4020.25
2064 , 2020-05-14 , 4023.05
2064 , 2020-05-15 , 3985.7
2064 , 2020-05-18 , 3900.6
2064 , 2020-05-19 , 3864.25
2064 , 2020-05-20 , 3830.35
2064 , 2020-05-21 , 3851.4
2064 , 2020-05-22 , 3896.5
2064 , 2020-05-26 , 3965.35
2064 , 2020-05-27 , 4051.75
2064 , 2020-05-28 , 4070.25
2064 , 2020-05-29 , 4110.35
2064 , 2020-06-01 , 4285.75
2064 , 2020-06-02 , 4318.3
2064 , 2020-06-03 , 4332.55
2064 , 2020-06-04 , 4274.2
2064 , 2020-06-05 , 4245.4
2064 , 2020-06-08 , 4240.4
2064 , 2020-06-09 , 4239.4
2064 , 2020-06-10 , 4168.95
2064 , 2020-06-11 , 4126.4
2064 , 2020-06-12 , 4040.9
2064 , 2020-06-15 , 3987.2
2064 , 2020-06-16 , 3940.35
2064 , 2020-06-17 , 3944.5
2064 , 2020-06-18 , 3914.85
2064 , 2020-06-19 , 3958.0
2064 , 2020-06-22 , 4159.75
2064 , 2020-06-23 , 4130.6
2064 , 2020-06-24 , 4103.5
2064 , 2020-06-25 , 4199.5
2064 , 2020-06-26 , 4148.3
2064 , 2020-06-29 , 4043.15
2064 , 2020-06-30 , 4069.9
2064 , 2020-07-01 , 4077.7
2064 , 2020-07-02 , 4064.25
2064 , 2020-07-03 , 4062.5
2064 , 2020-07-06 , 4252.75
2064 , 2020-07-07 , 4244.85
2064 , 2020-07-08 , 4196.55
2064 , 2020-07-09 , 4165.2
2064 , 2020-07-10 , 4158.3
2064 , 2020-07-13 , 4110.15
2064 , 2020-07-14 , 4057.3
2064 , 2020-07-15 , 4062.7
2064 , 2020-07-16 , 4116.55
2064 , 2020-07-17 , 4127.0
2064 , 2020-07-20 , 4143.5
2064 , 2020-07-21 , 4087.7
2064 , 2020-07-22 , 4045.3
2064 , 2020-07-23 , 4047.6
2064 , 2020-07-24 , 4021.75
2064 , 2020-07-27 , 4057.2
2064 , 2020-07-28 , 4192.1
2064 , 2020-07-29 , 4177.65
2064 , 2020-07-30 , 4151.7
2064 , 2020-07-31 , 4153.05
2064 , 2020-08-03 , 4413.0
2064 , 2020-08-04 , 4400.3
2064 , 2020-08-05 , 4406.75
2064 , 2020-08-06 , 4411.5
2064 , 2020-08-07 , 4664.45
2064 , 2020-08-10 , 4512.85
2064 , 2020-08-11 , 4501.95
2064 , 2020-08-12 , 4686.4
2064 , 2020-08-13 , 4686.4
2064 , 2020-08-14 , 4684.7
2064 , 2020-08-17 , 4686.35
2064 , 2020-08-18 , 4702.4
2064 , 2020-08-19 , 4794.85
2064 , 2020-08-20 , 4756.05
2064 , 2020-08-21 , 4702.7
2064 , 2020-08-24 , 4711.2
2064 , 2020-08-25 , 4873.3
2064 , 2020-08-26 , 5028.15
2064 , 2020-08-27 , 5033.05
2064 , 2020-08-28 , 4981.3
2064 , 2020-08-31 , 4796.95
2064 , 2020-09-01 , 4972.3
2064 , 2020-09-02 , 4950.2
2064 , 2020-09-03 , 4981.85
2064 , 2020-09-04 , 4820.4
2064 , 2020-09-07 , 4723.1
2064 , 2020-09-08 , 4789.05
2064 , 2020-09-09 , 4814.0
2064 , 2020-09-10 , 4895.8
2064 , 2020-09-11 , 4892.9
2064 , 2020-09-14 , 5250.05
2064 , 2020-09-15 , 5648.9
2064 , 2020-09-16 , 5424.8
2064 , 2020-09-17 , 5387.25
2064 , 2020-09-18 , 5273.1
2064 , 2020-09-21 , 5157.85
2064 , 2020-09-22 , 4995.15
2064 , 2020-09-23 , 4961.85
2064 , 2020-09-24 , 4809.0
2064 , 2020-09-25 , 4885.45
2064 , 2020-09-28 , 5019.2
2064 , 2020-09-29 , 5014.9
2064 , 2020-09-30 , 4999.2
2064 , 2020-10-01 , 5234.45
2064 , 2020-10-05 , 5290.4
2064 , 2020-10-06 , 5336.8
2064 , 2020-10-07 , 5342.25
